Unnamed: 0,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,agent,days_in_waiting_list,adr,required_car_parking_spaces,total_of_special_requests,hotel_encoded,meal_BB,meal_FB,meal_HB,meal_SC,meal_Undefined,season,country_BEL,country_BRA,country_CHE,country_CHN,country_CN,country_DEU,country_ESP,country_FRA,country_GBR,country_IRL,country_ITA,country_NLD,country_NOR,country_Other,country_POL,country_PRT,country_RUS,country_SWE,country_USA,market_segment_Complementary,market_segment_Corporate,market_segment_Direct,market_segment_Groups,market_segment_Offline TA/TO,market_segment_Online TA,distribution_channel_Direct,distribution_channel_GDS,distribution_channel_TA/TO,room_type_changed,deposit_type_Non Refund,deposit_type_Refundable,customer_type_Group,customer_type_Transient,customer_type_Transient-Party
2959,City Hotel,0,-0.9101932107087055,2016,September,40,30,0,2,2,0,0,0,0,0,D,D,0,7,-0.12701640452702223,1.3436450920012348,0,2,0,True,False,False,False,False,Autumn,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
2960,Resort Hotel,0,-1.028013295244738,2016,October,42,13,0,1,2,0,0,0,0,0,E,E,0,0,-0.12701640452702223,-0.0017372165489089359,1,0,1,True,False,False,False,False,Autumn,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,False,False,False,True,False
2961,Resort Hotel,0,-0.9851696281407263,2015,December,50,11,0,2,2,0,0,0,0,0,A,D,0,240,-0.12701640452702223,-1.3055601685054383,0,0,1,True,False,False,False,False,Winter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,1,False,False,False,True,False
2962,Resort Hotel,1,1.2748338115958984,2016,September,39,19,1,2,2,0,0,0,0,0,A,A,0,240,-0.12701640452702223,0.43287043410326753,0,1,1,False,False,True,False,False,Autumn,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
2964,City Hotel,1,-0.19256178671650714,2017,July,28,10,1,3,3,0,0,0,0,0,D,D,0,9,-0.12701640452702223,2.551582731032628,0,1,0,True,False,False,False,False,Summer,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
2965,City Hotel,0,1.1891464773878748,2017,July,30,25,2,5,2,0,0,0,0,0,A,A,0,7,-0.12701640452702223,-0.016405224758420062,0,1,0,True,False,False,False,False,Summer,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
2966,City Hotel,1,0.6536006385877268,2016,March,13,24,1,3,2,0,0,0,0,0,A,A,0,9,-0.12701640452702223,0.27532516074185365,0,2,0,True,False,False,False,False,Spring,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,False,False
2967,City Hotel,0,0.6536006385877268,2016,December,50,8,0,3,2,0,0,0,0,0,A,A,0,83,-0.12701640452702223,-0.7623006051902178,0,0,0,True,False,False,False,False,Winter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0,False,False,False,False,True
2968,City Hotel,0,-0.503178373220593,2016,October,44,25,0,2,2,0,0,0,0,0,A,A,0,22,-0.12701640452702223,-0.28694848728939976,0,0,0,True,False,False,False,False,Autumn,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,False,False,False,True,False
2969,City Hotel,0,-0.8673495436046936,2016,October,43,21,0,2,2,1,0,0,0,0,A,A,1,9,-0.12701640452702223,2.2799529493750175,0,2,0,True,False,False,False,False,Autumn,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
2970,City Hotel,0,-0.78166220939667,2017,May,20,20,2,1,2,0,0,0,0,0,A,A,0,9,-0.12701640452702223,-0.04248168379755048,0,2,0,True,False,False,False,False,Spring,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
2971,Resort Hotel,1,-0.9958805449167292,2016,February,8,14,1,0,2,0,0,0,0,0,A,D,0,0,-0.12701640452702223,-0.5721597580298906,0,0,1,True,False,False,False,False,Winter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,1,False,False,False,True,False
2972,Resort Hotel,0,-1.0173023784687352,2016,July,30,22,0,1,2,0,0,0,0,0,F,F,0,0,-0.12701640452702223,1.4379006262364256,0,0,1,True,False,False,False,False,Summer,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,False,False,False,True,False
2973,City Hotel,0,-0.8137949597246789,2017,May,20,17,0,2,2,0,0,0,0,0,D,D,0,7,-0.12701640452702223,1.312950926673925,0,1,0,True,False,False,False,False,Spring,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
2974,City Hotel,1,1.938910651708082,2016,November,46,7,1,2,2,0,0,0,0,0,A,A,0,0,-0.12701640452702223,0.10691469611413519,0,0,0,True,False,False,False,False,Autumn,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,True,False,False,True,False
2975,City Hotel,1,2.6565420757002807,2017,July,30,24,1,5,2,0,0,0,0,0,A,A,0,9,-0.12701640452702223,-0.04248168379755048,0,1,0,False,False,False,True,False,Summer,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
2976,Resort Hotel,1,-0.38535828868456046,2016,April,15,3,2,0,2,1,0,0,0,0,A,A,1,240,-0.12701640452702223,-0.19187806370923616,0,2,1,True,False,False,False,False,Spring,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
2977,City Hotel,1,-0.7281076255166552,2015,October,41,8,0,2,2,0,0,0,1,0,A,A,0,9,-0.12701640452702223,0.4681823057187568,0,1,0,True,False,False,False,False,Autumn,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,False,False
2978,City Hotel,1,-0.18185086994050417,2017,July,31,31,1,4,2,0,0,0,0,0,A,A,0,9,-0.12701640452702223,0.7588261720923999,0,0,0,False,False,False,True,False,Summer,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
2980,City Hotel,1,1.981754318812094,2016,April,16,14,0,2,2,0,0,0,0,0,A,A,0,1,-0.12701640452702223,-0.04248168379755048,0,0,0,True,False,False,False,False,Spring,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,True,False,False,True,False
2981,City Hotel,0,-0.78166220939667,2017,May,21,26,0,1,2,0,0,0,0,0,A,A,0,85,-0.12701640452702223,1.1119448882472933,0,0,0,False,False,False,True,False,Spring,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
2982,Resort Hotel,0,-1.028013295244738,2015,December,49,2,0,1,2,0,0,0,0,0,A,A,0,0,-0.12701640452702223,-1.4413750593342436,0,1,1,True,False,False,False,False,Winter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0,False,False,False,True,False
2983,City Hotel,1,-0.8673495436046936,2016,March,11,8,0,1,2,2,0,0,0,0,B,B,0,9,-0.12701640452702223,-0.35404104335882947,0,0,0,True,False,False,False,False,Spring,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
2984,City Hotel,1,-1.006591461692732,2016,December,52,22,0,1,2,0,0,1,1,2,A,A,0,0,-0.12701640452702223,-0.5721597580298906,0,0,0,True,False,False,False,False,Winter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0,False,False,False,True,False
2985,Resort Hotel,0,-0.8459277100526877,2016,February,8,18,0,2,1,0,0,0,0,0,A,D,0,240,-0.12701640452702223,-1.3870491030027214,1,0,1,True,False,False,False,False,Winter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,1,False,False,False,True,False
2986,City Hotel,1,-1.028013295244738,2015,August,34,21,1,2,2,0,0,0,0,0,A,E,0,9,-0.12701640452702223,-0.04248168379755048,0,0,0,True,False,False,False,False,Summer,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,1,False,False,False,True,False
2987,City Hotel,0,-0.6638421248606374,2016,December,51,16,0,1,2,0,0,0,0,0,A,A,0,9,-0.12701640452702223,-0.21904104187499718,0,2,0,False,False,False,True,False,Winter,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
2988,City Hotel,0,-0.8566386268286907,2017,March,9,2,0,3,2,0,0,0,0,0,A,D,0,28,-0.12701640452702223,-0.7623006051902178,0,0,0,True,False,False,False,False,Spring,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,False,False,False,False,False
2989,City Hotel,0,-0.9423259610367144,2015,September,37,8,0,2,2,0,1,0,0,0,D,D,1,7,-0.12701640452702223,-0.09952393794564848,0,3,0,True,False,False,False,False,Autumn,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
2990,City Hotel,0,0.9320844747638037,2016,August,34,16,0,5,3,0,0,0,0,0,D,D,1,9,-0.12701640452702223,2.4836752856182254,0,0,0,False,False,True,False,False,Summer,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
2991,City Hotel,0,-0.792373126172673,2017,June,24,11,2,1,1,0,0,0,0,0,A,A,0,7,-0.12701640452702223,-0.023467599081517684,0,1,0,True,False,False,False,False,Summer,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
2992,Resort Hotel,0,-1.0173023784687352,2017,March,11,14,0,1,1,0,0,1,0,3,D,F,0,0,-0.12701640452702223,-1.3055601685054383,0,0,1,True,False,False,False,False,Spring,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,1,False,False,False,True,False
2993,City Hotel,1,-0.35322553835655157,2017,February,7,14,0,1,2,0,0,0,0,0,A,A,0,9,-0.12701640452702223,-0.4580752497336942,0,1,0,False,False,False,True,False,Winter,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
2994,City Hotel,1,-0.46033470611658117,2016,September,40,26,1,2,2,0,0,0,0,0,A,A,0,37,-0.12701640452702223,0.24272958694294033,0,0,0,True,False,False,False,False,Autumn,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,True,False,False,True,False
2995,City Hotel,0,-0.40678012223656634,2016,November,47,16,0,3,2,0,0,0,0,0,D,D,0,28,-0.12701640452702223,-0.5721597580298906,0,0,0,True,False,False,False,False,Autumn,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,False,False,False,True,False
2996,City Hotel,1,-0.9316150442607114,2016,January,3,15,1,2,2,0,0,0,0,0,A,A,0,9,-0.12701640452702223,-0.2462040200407582,0,0,0,True,False,False,False,False,Winter,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
2997,Resort Hotel,1,-1.028013295244738,2016,March,12,18,0,1,1,0,0,1,0,1,A,A,0,0,-0.12701640452702223,-1.794493775489137,0,0,1,True,False,False,False,False,Spring,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0,False,False,False,True,False
2998,City Hotel,0,-0.41749103901256934,2016,December,50,8,0,3,2,0,0,0,0,0,A,A,0,9,-0.12701640452702223,0.014560570350547529,0,1,0,True,False,False,False,False,Winter,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
2999,City Hotel,1,2.153128987228141,2015,August,33,10,1,1,2,0,0,0,1,0,A,A,0,1,-0.12701640452702223,-0.9252784741847839,0,0,0,True,False,False,False,False,Summer,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,True,False,False,False,False
3000,Resort Hotel,0,-1.028013295244738,2016,February,8,17,0,1,1,0,0,0,0,0,A,A,0,0,-0.12701640452702223,-1.5228639938315267,0,0,1,True,False,False,False,False,Winter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
3001,City Hotel,1,-0.10687445250848346,2016,October,45,31,1,3,2,0,0,0,0,0,A,A,0,9,-0.12701640452702223,-0.04248168379755048,0,0,0,True,False,False,False,False,Autumn,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
3002,Resort Hotel,0,-0.37464737190855746,2016,December,52,22,4,10,2,0,0,0,0,0,A,A,1,464,-0.12701640452702223,-0.3741416472014925,0,0,1,False,False,False,False,True,Winter,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,False,False,False,True,False
3003,City Hotel,1,1.1677246438358688,2016,July,30,22,2,3,2,0,0,0,0,0,A,A,0,9,-0.12701640452702223,-0.13891025628600207,0,0,0,True,False,False,False,False,Summer,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,False,True
